timestamp_utc,runner,group,strategy_kind,symbol,candle_time,event,reason,signal_reason,action,entry_price,stop_loss,take_profit,account_balance,account_equity,account_available_funds,open_positions_count,open_symbols,position_sizing_mode,account_risk_per_trade_pct,risk_amount,stop_distance,initial_position_size,final_position_size,position_size_capped,max_position_notional_pct,max_position_notional,max_position_size,broker_order_id,broker_deal_reference,broker_deal_id,realized_pnl,realized_currency,close_transaction_reference,close_transaction_time_utc
2026-05-17T23:05:19.270253+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:05:46.513643+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:06:12.226159+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:05:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:06:13.759260+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:06:41.127982+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:07:07.021371+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:06:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:07:08.523107+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:07:35.797477+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:08:03.286495+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:08:29.013253+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:07:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:08:30.530934+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:08:57.619382+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:09:23.464258+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:08:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:09:25.077038+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:09:52.529322+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:10:18.183472+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:09:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:10:19.723341+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:10:46.830188+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:11:12.617010+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:10:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:11:14.192623+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:11:41.430435+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:12:07.398452+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:11:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:12:08.941341+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:12:36.438242+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:13:03.738361+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:13:29.377213+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:12:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:13:30.909399+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:13:58.087971+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:14:23.881507+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:13:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:14:25.465875+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:14:52.760390+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:15:18.785435+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:14:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:15:20.337522+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:15:47.713166+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:16:13.423526+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:15:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:16:14.904071+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:16:42.077289+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:17:07.912733+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:16:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:17:09.454763+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:17:36.842507+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:18:04.137398+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:18:29.996232+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:17:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:18:31.508737+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:18:58.904570+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:19:24.730437+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:18:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:19:26.296600+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:19:53.457610+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:20:19.238090+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:19:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:20:20.814235+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:19:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:21:14.757935+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:20:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:21:16.305771+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:20:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:22:09.456627+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:21:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:22:10.951710+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:21:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:23:05.440698+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:22:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:23:31.061920+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:22:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:24:25.723305+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:23:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:24:27.279260+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:23:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:25:20.457816+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:24:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:25:22.004802+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:24:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:26:15.332153+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:25:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:26:17.113746+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:25:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:27:10.322288+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:26:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:27:11.845759+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:26:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:28:05.260583+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:27:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:28:06.802426+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:27:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:29:01.631135+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:28:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:29:27.817053+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:28:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:30:22.485472+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:29:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:30:24.031126+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:29:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:31:19.353150+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:30:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:31:20.905626+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:30:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:32:14.013235+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:31:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:32:15.568098+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:31:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:33:08.734713+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:32:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:33:10.309941+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:32:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:34:04.772513+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:33:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:34:30.419795+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:33:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:35:25.059329+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:34:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:35:26.638316+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:34:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:36:19.688491+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:35:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:36:21.207828+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:35:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:37:14.341574+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:36:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:37:15.932578+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:36:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:38:09.120770+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:37:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:38:10.633891+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:37:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:39:05.125051+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:38:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:39:31.027353+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:38:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:40:25.831502+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:39:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:40:27.409372+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:39:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:41:20.722539+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:40:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:41:22.290478+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:40:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:42:15.003375+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:41:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:42:16.588393+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:41:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:43:09.745863+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:42:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:43:11.368282+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:42:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:44:05.741506+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:43:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:44:31.419991+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:43:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:45:26.110549+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:44:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:45:27.645247+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:44:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:46:21.029747+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:45:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:46:22.591719+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:45:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:47:16.084776+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:46:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:47:17.605690+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:46:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:48:10.992252+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:47:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:48:12.603260+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:47:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:49:06.019367+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:48:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:49:07.651694+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:48:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:50:02.402750+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:49:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:50:28.090980+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:49:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:51:23.153105+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:50:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:51:24.779011+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:50:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:52:17.951627+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:51:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:52:19.550167+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:51:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:53:12.538752+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:52:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:53:14.083926+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:52:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:54:07.042610+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:53:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:54:08.597689+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:53:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:55:03.011870+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:54:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:55:28.629529+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:54:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:56:23.335464+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:55:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:56:24.923215+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:55:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:57:18.036846+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:56:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:57:19.628058+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:56:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:58:12.987874+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:57:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:58:14.546238+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:57:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:59:08.004538+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:58:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T23:59:09.560338+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:58:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-18T00:00:04.524971+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,2026-05-17T23:59:00+00:00,skip,insufficient_derived_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-18T00:00:30.477302+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T23:59:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
