run,symbol,action,size,entry_time,exit_time,entry_price,exit_price,pnl,cum,drawdown,exit_reason
full_current_btc_gold_fixed,GOLD,BUY,5.0,2025-12-24T15:40:00+00:00,2025-12-24T16:00:00+00:00,4453.23,4465.375714285714,60.72857143,424.45071429,-213.13857143,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2025-12-25T08:20:00+00:00,2025-12-25T08:25:00+00:00,87328.4,87392.03571428571,-31.81785714,392.63285714,-244.95642857,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2025-12-25T10:35:00+00:00,2025-12-25T10:40:00+00:00,87224.15,87271.2357142857,-23.54285714,369.09,-268.49928571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-26T07:10:00+00:00,2025-12-26T07:30:00+00:00,89294.55,89214.25,-40.15,328.94,-308.64928571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-26T09:45:00+00:00,2025-12-26T09:55:00+00:00,88821.65,88757.58214285714,-32.03392857,296.90607143,-340.68321429,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-26T13:35:00+00:00,2025-12-26T13:45:00+00:00,4524.02,4518.999714285715,25.10142857,322.0075,-315.58178571,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-26T14:00:00+00:00,2025-12-26T14:40:00+00:00,4526.59,4520.104857142857,32.42571429,354.43321429,-283.15607143,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-26T15:45:00+00:00,2025-12-26T16:10:00+00:00,4544.35,4536.28,40.35,394.78321429,-242.80607143,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2025-12-27T10:30:00+00:00,2025-12-27T11:15:00+00:00,87425.95,87468.87142857142,-21.46071429,373.3225,-264.26678571,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2025-12-27T13:20:00+00:00,2025-12-27T13:35:00+00:00,87350.4,87372.61428571428,-11.10714286,362.21535714,-275.37392857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-28T08:05:00+00:00,2025-12-28T08:30:00+00:00,87742.45,87712.4,-15.025,347.19035714,-290.39892857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-28T08:35:00+00:00,2025-12-28T08:40:00+00:00,87796.45,87884.03928571429,43.79464286,390.985,-246.60428571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2025-12-29T09:35:00+00:00,2025-12-29T09:45:00+00:00,88427.05,87906.36785714286,260.34107143,651.32607143,0.0,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2025-12-29T09:45:00+00:00,2025-12-29T12:05:00+00:00,87976.85,87357.38214285715,309.73392857,961.06,0.0,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2025-12-29T13:40:00+00:00,2025-12-29T13:45:00+00:00,4429.66,4419.048571428571,-53.05714286,908.00285714,-53.05714286,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2025-12-29T13:45:00+00:00,2025-12-29T14:00:00+00:00,4417.08,4405.527857142857,-57.76071429,850.24214286,-110.81785714,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2025-12-29T14:00:00+00:00,2025-12-29T14:30:00+00:00,4400.129999999999,4384.344642857142,-78.92678571,771.31535714,-189.74464286,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-30T08:00:00+00:00,2025-12-30T08:10:00+00:00,87602.65,87817.86785714286,107.60892857,878.92428571,-82.13571429,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-30T08:10:00+00:00,2025-12-30T08:15:00+00:00,87772.5,88051.38214285715,139.44107143,1018.36535714,0.0,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-30T13:00:00+00:00,2025-12-30T13:10:00+00:00,4402.799999999999,4397.330571428571,27.34714286,1045.7125,0.0,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2025-12-30T19:30:00+00:00,2025-12-30T19:45:00+00:00,4361.799999999999,4356.530714285714,-26.34642857,1019.36607143,-26.34642857,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2025-12-30T19:45:00+00:00,2025-12-30T19:50:00+00:00,4349.82,4343.681785714285,-30.69107143,988.675,-57.0375,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-31T07:35:00+00:00,2025-12-31T08:35:00+00:00,88498.3,88455.36428571428,-21.46785714,967.20714286,-78.50535714,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2025-12-31T10:10:00+00:00,2025-12-31T10:20:00+00:00,88685.8,88641.7,-22.05,945.15714286,-100.55535714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-31T13:45:00+00:00,2025-12-31T13:55:00+00:00,4339.639999999999,4347.943571428571,-41.51785714,903.63928571,-142.07321429,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-31T13:55:00+00:00,2025-12-31T14:00:00+00:00,4345.950000000001,4339.05942857143,34.45285714,938.09214286,-107.62035714,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2025-12-31T14:00:00+00:00,2025-12-31T14:25:00+00:00,4341.34,4333.760285714286,37.89857143,975.99071429,-69.72178571,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-01T11:50:00+00:00,2026-01-01T12:30:00+00:00,87840.8,87811.49642857144,-14.65178571,961.33892857,-84.37357143,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-01T15:15:00+00:00,2026-01-01T15:25:00+00:00,87916.95,87867.50357142856,-24.72321429,936.61571429,-109.09678571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-02T08:20:00+00:00,2026-01-02T09:45:00+00:00,88993.1,89230.43214285714,118.66607143,1055.28178571,0.0,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-02T09:45:00+00:00,2026-01-02T09:50:00+00:00,89356.25,89263.94285714286,-46.15357143,1009.12821429,-46.15357143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-02T14:30:00+00:00,2026-01-02T15:00:00+00:00,4355.4400000000005,4344.79,-53.25,955.87821429,-99.40357143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-02T15:00:00+00:00,2026-01-02T15:20:00+00:00,4342.33,4330.542142857143,-58.93928571,896.93892857,-158.34285714,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-02T15:20:00+00:00,2026-01-02T15:40:00+00:00,4334.280000000001,4345.640571428573,56.80285714,953.74178571,-101.54,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-03T08:00:00+00:00,2026-01-03T08:25:00+00:00,89591.3,89677.30714285714,-43.00357143,910.73821429,-144.54357143,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-03T12:05:00+00:00,2026-01-03T12:20:00+00:00,89609.4,89649.96785714285,-20.28392857,890.45428571,-164.8275,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-04T10:10:00+00:00,2026-01-04T10:15:00+00:00,91505.1,91437.28571428571,-33.90714286,856.54714286,-198.73464286,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-04T14:10:00+00:00,2026-01-04T14:15:00+00:00,91359.5,91297.10357142857,-31.19821429,825.34892857,-229.93285714,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-05T08:05:00+00:00,2026-01-05T08:35:00+00:00,92587.4,92530.51785714286,-28.44107143,796.90785714,-258.37392857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-05T09:45:00+00:00,2026-01-05T10:00:00+00:00,92736.35,92638.02857142857,-49.16071429,747.74714286,-307.53464286,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-05T13:25:00+00:00,2026-01-05T13:30:00+00:00,4399.77,4407.384857142858,38.07428571,785.82142857,-269.46035714,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-05T14:45:00+00:00,2026-01-05T15:00:00+00:00,4436.92,4446.04,-45.6,740.22142857,-315.06035714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-05T15:00:00+00:00,2026-01-05T15:25:00+00:00,4452.030000000001,4442.908285714287,45.60857143,785.83,-269.45178571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-06T07:10:00+00:00,2026-01-06T07:35:00+00:00,93536.3,93262.35714285713,136.97142857,922.80142857,-132.48035714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-06T07:35:00+00:00,2026-01-06T08:05:00+00:00,93267.5,93369.77500000001,-51.1375,871.66392857,-183.61785714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-06T14:30:00+00:00,2026-01-06T14:50:00+00:00,4479.110000000001,4487.7467857142865,-43.18392857,828.48,-226.80178571,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-06T14:50:00+00:00,2026-01-06T15:10:00+00:00,4487.950000000001,4480.220285714287,38.64857143,867.12857143,-188.15321429,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-06T16:40:00+00:00,2026-01-06T17:40:00+00:00,4488.26,4481.847714285715,32.06142857,899.19,-156.09178571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-07T09:05:00+00:00,2026-01-07T09:10:00+00:00,92466.2,92218.41071428571,123.89464286,1023.08464286,-32.19714286,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-07T09:10:00+00:00,2026-01-07T09:20:00+00:00,92219.1,91924.47857142857,147.31071429,1170.39535714,0.0,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-07T15:10:00+00:00,2026-01-07T15:25:00+00:00,4426.860000000001,4436.411142857143,47.75571429,1218.15107143,0.0,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-07T16:40:00+00:00,2026-01-07T17:00:00+00:00,4467.799999999999,4460.401142857141,36.99428571,1255.14535714,0.0,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-08T07:00:00+00:00,2026-01-08T07:10:00+00:00,89762.35,89950.52142857143,-94.08571429,1161.05964286,-94.08571429,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-08T09:25:00+00:00,2026-01-08T10:20:00+00:00,89924.4,90049.61785714285,-62.60892857,1098.45071429,-156.69464286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-08T15:30:00+00:00,2026-01-08T16:35:00+00:00,4450.99,4461.964642857142,-54.87321429,1043.5775,-211.56785714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-08T17:20:00+00:00,2026-01-08T18:05:00+00:00,4461.42,4456.108285714286,26.55857143,1070.13607143,-185.00928571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-09T07:55:00+00:00,2026-01-09T08:00:00+00:00,90642.15,90706.47142857143,-32.16071429,1037.97535714,-217.17,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-09T08:00:00+00:00,2026-01-09T08:05:00+00:00,90443.55,90528.18571428572,-42.31785714,995.6575,-259.48785714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-09T15:50:00+00:00,2026-01-09T16:10:00+00:00,4511.780000000001,4502.655714285715,45.62142857,1041.27892857,-213.86642857,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-10T08:00:00+00:00,2026-01-10T08:05:00+00:00,90589.0,90551.275,-18.8625,1022.41642857,-232.72892857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-10T09:55:00+00:00,2026-01-10T12:00:00+00:00,90634.85,90594.52142857143,-20.16428571,1002.25214286,-252.89321429,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-11T08:30:00+00:00,2026-01-11T08:35:00+00:00,90637.8,90611.98214285714,-12.90892857,989.34321429,-265.80214286,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-11T08:55:00+00:00,2026-01-11T09:25:00+00:00,90668.95,90630.28928571429,-19.33035714,970.01285714,-285.1325,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-12T08:30:00+00:00,2026-01-12T08:35:00+00:00,91031.55,90618.08571428571,206.73214286,1176.745,-78.40035714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-12T08:35:00+00:00,2026-01-12T12:35:00+00:00,90658.45,90581.75,38.35,1215.095,-40.05035714,max_hold
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-12T13:00:00+00:00,2026-01-12T13:05:00+00:00,4596.17,4601.597857142858,-27.13928571,1187.95571429,-67.18964286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-12T13:05:00+00:00,2026-01-12T13:10:00+00:00,4601.32,4607.235357142857,-29.57678571,1158.37892857,-96.76642857,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-12T13:10:00+00:00,2026-01-12T13:40:00+00:00,4606.65,4613.101071428571,-32.25535714,1126.12357143,-129.02178571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-13T09:00:00+00:00,2026-01-13T09:20:00+00:00,92298.1,92543.47857142858,122.68928571,1248.81285714,-6.3325,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-13T09:20:00+00:00,2026-01-13T09:35:00+00:00,92449.15,92342.07142857142,-53.53928571,1195.27357143,-59.87178571,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-13T13:10:00+00:00,2026-01-13T13:30:00+00:00,4602.84,4609.028571428572,-30.94285714,1164.33071429,-90.81464286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-13T13:30:00+00:00,2026-01-13T14:20:00+00:00,4613.360000000001,4621.583214285715,-41.11607143,1123.21464286,-131.93071429,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-13T17:55:00+00:00,2026-01-13T18:20:00+00:00,4590.58,4582.559285714286,-40.10357143,1083.11107143,-172.03428571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-14T07:45:00+00:00,2026-01-14T08:35:00+00:00,95169.35,95050.58571428573,-59.38214286,1023.72892857,-231.41642857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-14T13:20:00+00:00,2026-01-14T13:30:00+00:00,95151.8,95070.46071428571,-40.66964286,983.05928571,-272.08607143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-14T14:45:00+00:00,2026-01-14T14:50:00+00:00,4607.889999999999,4615.744857142857,39.27428571,1022.33357143,-232.81178571,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-14T15:00:00+00:00,2026-01-14T15:10:00+00:00,4605.57,4614.732857142857,45.81428571,1068.14785714,-186.9975,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-14T18:50:00+00:00,2026-01-14T19:00:00+00:00,4634.96,4641.887857142857,-34.63928571,1033.50857143,-221.63678571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-15T07:40:00+00:00,2026-01-15T08:00:00+00:00,96590.95,96481.00714285714,-54.97142857,978.53714286,-276.60821429,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-15T09:25:00+00:00,2026-01-15T09:40:00+00:00,96752.7,97036.89642857143,142.09821429,1120.63535714,-134.51,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-15T13:30:00+00:00,2026-01-15T13:45:00+00:00,4595.08,4587.912142857143,-35.83928571,1084.79607143,-170.34928571,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-15T13:45:00+00:00,2026-01-15T14:05:00+00:00,4588.1,4595.219428571429,35.59714286,1120.39321429,-134.75214286,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-15T18:00:00+00:00,2026-01-15T18:30:00+00:00,4619.0599999999995,4615.123142857142,19.68428571,1140.0775,-115.06785714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-16T10:00:00+00:00,2026-01-16T10:30:00+00:00,95541.55,95352.2392857143,94.65535714,1234.73285714,-20.4125,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-16T10:30:00+00:00,2026-01-16T11:50:00+00:00,95355.7,95415.19285714286,-29.74642857,1204.98642857,-50.15892857,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-16T13:15:00+00:00,2026-01-16T13:30:00+00:00,4587.46,4593.582571428571,30.61285714,1235.59928571,-19.54607143,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-16T15:25:00+00:00,2026-01-16T15:30:00+00:00,4565.139999999999,4550.375714285714,-73.82142857,1161.77785714,-93.3675,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-16T15:30:00+00:00,2026-01-16T15:45:00+00:00,4544.32,4558.6702857142855,71.75142857,1233.52928571,-21.61607143,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-17T08:00:00+00:00,2026-01-17T08:15:00+00:00,95103.15,95153.0,-24.925,1208.60428571,-46.54107143,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-17T10:40:00+00:00,2026-01-17T11:20:00+00:00,95131.05,95163.06785714286,-16.00892857,1192.59535714,-62.55,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-18T07:30:00+00:00,2026-01-18T07:45:00+00:00,95013.2,95043.59642857143,-15.19821429,1177.39714286,-77.74821429,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-18T09:30:00+00:00,2026-01-18T10:00:00+00:00,95199.35,95170.725,-14.3125,1163.08464286,-92.06071429,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-19T13:15:00+00:00,2026-01-19T13:35:00+00:00,92901.7,92986.78214285715,-42.54107143,1120.54357143,-134.60178571,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-19T14:35:00+00:00,2026-01-19T14:45:00+00:00,92704.45,92793.80714285714,-44.67857143,1075.865,-179.28035714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-19T17:40:00+00:00,2026-01-19T18:00:00+00:00,4676.26,4673.985142857144,11.37428571,1087.23928571,-167.90607143,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-19T18:20:00+00:00,2026-01-19T18:30:00+00:00,4679.24,4676.466285714286,13.86857143,1101.10785714,-154.0375,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-20T08:35:00+00:00,2026-01-20T08:45:00+00:00,90642.85,90788.26071428572,-72.70535714,1028.4025,-226.74285714,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-20T12:15:00+00:00,2026-01-20T12:25:00+00:00,91025.1,91094.77142857143,-34.83571429,993.56678571,-261.57857143,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-20T14:15:00+00:00,2026-01-20T14:30:00+00:00,4745.120000000001,4736.0102857142865,45.54857143,1039.11535714,-216.03,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-20T16:45:00+00:00,2026-01-20T16:55:00+00:00,4748.860000000001,4757.618928571429,-43.79464286,995.32071429,-259.82464286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-20T16:55:00+00:00,2026-01-20T17:00:00+00:00,4753.719999999999,4747.1645714285705,32.77714286,1028.09785714,-227.0475,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-21T07:30:00+00:00,2026-01-21T07:55:00+00:00,89313.2,88989.25357142856,161.97321429,1190.07107143,-65.07428571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-21T08:35:00+00:00,2026-01-21T08:55:00+00:00,88945.85,89080.70357142857,-67.42678571,1122.64428571,-132.50107143,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-21T13:55:00+00:00,2026-01-21T14:00:00+00:00,4879.46,4872.470857142857,34.94571429,1157.59,-97.55535714,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-21T17:40:00+00:00,2026-01-21T17:50:00+00:00,4810.02,4823.146285714286,65.63142857,1223.22142857,-31.92392857,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-21T19:35:00+00:00,2026-01-21T19:50:00+00:00,4773.8150000000005,4756.271964285715,-87.71517857,1135.50625,-119.63910714,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-22T09:35:00+00:00,2026-01-22T10:00:00+00:00,90019.75,89939.54642857143,-40.10178571,1095.40446429,-159.74089286,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-22T13:20:00+00:00,2026-01-22T13:30:00+00:00,90030.2,89976.67142857143,-26.76428571,1068.64017857,-186.50517857,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-22T14:40:00+00:00,2026-01-22T14:45:00+00:00,4845.91,4837.065571428571,44.22214286,1112.86232143,-142.28303571,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-22T14:50:00+00:00,2026-01-22T14:55:00+00:00,4844.885,4836.082142857143,44.01428571,1156.87660714,-98.26875,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-22T15:25:00+00:00,2026-01-22T15:50:00+00:00,4853.925,4867.46625,-67.70625,1089.17035714,-165.975,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-23T08:25:00+00:00,2026-01-23T09:15:00+00:00,89222.45,88974.5857142857,123.93214286,1213.1025,-42.04285714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-23T09:15:00+00:00,2026-01-23T11:05:00+00:00,88947.15,89072.15,-62.5,1150.6025,-104.54285714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-23T14:45:00+00:00,2026-01-23T14:55:00+00:00,4953.764999999999,4946.017285714285,38.73857143,1189.34107143,-65.80428571,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-23T16:05:00+00:00,2026-01-23T16:25:00+00:00,4973.764999999999,4985.698571428571,-59.66785714,1129.67321429,-125.47214286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-23T16:25:00+00:00,2026-01-23T16:45:00+00:00,4985.525,4976.570428571428,44.77285714,1174.44607143,-80.69928571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-24T08:00:00+00:00,2026-01-24T08:50:00+00:00,89490.5,89527.87857142856,-18.68928571,1155.75678571,-99.38857143,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-24T12:05:00+00:00,2026-01-24T12:30:00+00:00,89409.85,89429.56071428572,-9.85535714,1145.90142857,-109.24392857,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-25T08:35:00+00:00,2026-01-25T08:40:00+00:00,88302.4,88135.94285714286,83.22857143,1229.13,-26.01535714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-25T08:40:00+00:00,2026-01-25T09:20:00+00:00,88171.6,88266.66785714286,-47.53392857,1181.59607143,-73.54928571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-26T08:00:00+00:00,2026-01-26T08:10:00+00:00,88022.1,87907.53214285715,-57.28392857,1124.31214286,-130.83321429,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-26T08:20:00+00:00,2026-01-26T08:45:00+00:00,88089.55,87936.68928571428,-76.43035714,1047.88178571,-207.26357143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-26T19:00:00+00:00,2026-01-26T19:05:00+00:00,5045.79,5060.192142857143,72.01071429,1119.8925,-135.25285714,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-26T19:20:00+00:00,2026-01-26T19:30:00+00:00,5022.0599999999995,5039.8418571428565,88.90928571,1208.80178571,-46.34357143,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-27T08:45:00+00:00,2026-01-27T08:50:00+00:00,88004.8,88076.96785714285,-36.08392857,1172.71785714,-82.4275,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-27T09:00:00+00:00,2026-01-27T09:55:00+00:00,87984.9,87777.12857142858,103.88571429,1276.60357143,0.0,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-27T14:15:00+00:00,2026-01-27T14:30:00+00:00,5055.17,5067.057714285715,59.43857143,1336.04214286,0.0,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-28T09:35:00+00:00,2026-01-28T10:15:00+00:00,89214.3,89516.60357142857,151.15178571,1487.19392857,0.0,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-28T11:45:00+00:00,2026-01-28T11:55:00+00:00,89701.15,90000.45357142856,149.65178571,1636.84571429,0.0,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-28T13:00:00+00:00,2026-01-28T13:10:00+00:00,5288.19,5279.462571428571,43.63714286,1680.48285714,0.0,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-28T16:55:00+00:00,2026-01-28T17:35:00+00:00,5299.9,5288.7447142857145,55.77642857,1736.25928571,0.0,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-01-28T19:45:00+00:00,2026-01-28T20:00:00+00:00,5316.17,5336.5710714285715,-102.00535714,1634.25392857,-102.00535714,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-29T08:05:00+00:00,2026-01-29T08:25:00+00:00,87879.7,87971.48214285714,-45.89107143,1588.36285714,-147.89642857,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-29T09:50:00+00:00,2026-01-29T11:05:00+00:00,87778.5,87868.29285714286,-44.89642857,1543.46642857,-192.79285714,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-29T15:05:00+00:00,2026-01-29T15:10:00+00:00,5414.845,5374.105535714286,-203.69732143,1339.76910714,-396.49017857,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-29T15:10:00+00:00,2026-01-29T15:15:00+00:00,5384.73,5338.3575,-231.8625,1107.90660714,-628.35267857,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-29T15:15:00+00:00,2026-01-29T15:25:00+00:00,5333.265,5278.426607142857,-274.19196429,833.71464286,-902.54464286,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-30T09:25:00+00:00,2026-01-30T09:35:00+00:00,82264.35,82417.21785714287,-76.43392857,757.28071429,-978.97857143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-30T13:20:00+00:00,2026-01-30T14:00:00+00:00,5026.59,5061.817285714285,176.13642857,933.41714286,-802.84214286,take_profit
